user	send_text
Vict.胡	加盐了？
Vict.胡	如果就只是标准函数不会有问题的呀
周辉	不是。。
Vict.胡	[Emm]手头没电脑 也没法试
陈浩强	他温我哭
陈浩强	[表情]
ember	怎么，群友已经秃了？
陈浩强	怎么，群友已经秃了？
Vict.胡	"国内的易经/紫薇/易经/星盘/塔罗比【心理咨询】更受欢迎不是没道理的。

因为当你emo的时候。

他们会先告诉你：

“嘿，你过得惨不是你的问题，是因为你的房子有问题，你的朋友有问题，你的内裤颜色有问题，总之不是你的问题。”

然后跟你说：

“宝贝，想要夏天爱情事业友情通通顺利，听我的，可以在夏天的时候买一颗柠檬放在床头，这样你就能美檬成真。”

而你的心理咨询师，ta会悄悄在你的耳边告诉你：

“你是真的惨，宝贝，要接纳自己。“"
01101101	@花生猫 几个offer了
花生棒	故事找茬是吧
ember	杀人诛心是吧
花生棒	故意找茬是吧
01101101	[雨天]
Vict.胡	去缅甸吧
Vict.胡	那边活多
Vict.胡	[坏笑]
花生棒	小胡有新工作了吗
Vict.胡	没
Vict.胡	先玩不找
陈浩强	羡慕玩
Berry	来我这边一起工作吗
Berry	妹子很多
Berry	月薪6w+
Vict.胡	[表情]
Berry	双休 朝九晚五
陈浩强	🦆是吧
Vict.胡	尬腰子是吧
ember	有个前同事辞职之后回杭州，然后看他的朋友圈一天班也没再上过，每天泡夜店喝酒
Berry	不用 会打字就可以
ember	我们都怀疑他是不是马云的私生子
花生棒	你说的好像是豆豆
陈浩强	你说的好像是豆豆
陈浩强	em0在哪里呀
Kamisama。	要去云南团建对吧
花生棒	辞职专心搞技术组了
ember	北京啊
Berry	公司在迪拜哈 先到昆明 有人带你过来
陈浩强	奥
ember	很少见杭州人出来打工的，而且还是来北京
Kamisama。	明白😉
无极的传说	这个是微信那个聊天记录数据库？
Vict.胡	豆豆有富婆
Vict.胡	还有一堆期权
Vict.胡	[坏笑]
01101101	小米es pro65英寸咋样
花生酒	豆豆住别墅
花生酒	群内第一梯队，跟三蛋一个级别的
花生棒	三蛋一豆
陈浩强	𝕏
陈浩强	三蛋一豆
花生酒	Unicode字符？
花生猫	golang标准库的rsa只支持公钥加密，私钥解密
花生猫	私钥加密，公钥解密的话得用第三方库吧
花生猫	0
花生猫	好的哥，这就找
陈浩强	𝕏 在网上看的   怪神奇的
花生猫	U+1D54F
祝狗蛋	你，二次元？
花生猫	我，是傻逼
祝狗蛋	[表情]
n0body	受啥刺激了
祝狗蛋	[表情]
n0body	别侮辱sb
花生猫	好的
n0body	[呲牙]
花生猫	我连傻逼都不配当
周辉	谁在 appletv 旁边。。设置-通用-关于 拍个照我看下
周辉	是不是支持杜比视界的话 就会显示出来？
周辉	我这个只有 hdr10
祝狗蛋	是的
周辉	显示 Dolby Vision ？
祝狗蛋	我一会拍个
周辉	[赞]
花生猫	192.168.1.14是吧
Berry	别D我
Vict.胡	去看cj了？
Berry	那边显示错了
Berry	实际是127.0.0.1
01101101	闲鱼上那种便宜的
01101101	这是有什么套路吗
01101101	为什么能便宜1000多
陈浩强	无条件退货的？
陈浩强	没法当新的卖的那种
Vict.胡	没保修
阿利群	小米电视？？
阿利群	买来看广告嘛？
